Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,fear_and_greed_index,sma7 opening_price,sma12 opening_price,sma24 opening_price,sma7 highest_price,sma12 highest_price,sma24 highest_price,sma7 lowest_price,sma12 lowest_price,sma24 lowest_price,sma7 closing_price,sma12 closing_price,sma24 closing_price,wma7 opening_price,wma12 opening_price,wma24 opening_price,wma7 highest_price,wma12 highest_price,wma24 highest_price,wma7 lowest_price,wma12 lowest_price,wma24 lowest_price,wma7 closing_price,wma12 closing_price,wma24 closing_price,ema7 opening_price,ema12 opening_price,ema24 opening_price,ema7 highest_price,ema12 highest_price,ema24 highest_price,ema7 lowest_price,ema12 lowest_price,ema24 lowest_price,ema7 closing_price,ema12 closing_price,ema24 closing_price,rsi7 opening_price,rsi12 opening_price,rsi24 opening_price,rsi7 highest_price,rsi12 highest_price,rsi24 highest_price,rsi7 lowest_price,rsi12 lowest_price,rsi24 lowest_price,rsi7 closing_price,rsi12 closing_price,rsi24 closing_price,bband_lower7 opening_price,bband_lower12 opening_price,bband_lower24 opening_price,bband_lower7 highest_price,bband_lower12 highest_price,bband_lower24 highest_price,bband_lower7 lowest_price,bband_lower12 lowest_price,bband_lower24 lowest_price,bband_lower7 closing_price,bband_lower12 closing_price,bband_lower24 closing_price,bband_upper7 opening_price,bband_upper12 opening_price,bband_upper24 opening_price,bband_upper7 highest_price,bband_upper12 highest_price,bband_upper24 highest_price,bband_upper7 lowest_price,bband_upper12 lowest_price,bband_upper24 lowest_price,bband_upper7 closing_price,bband_upper12 closing_price,bband_upper24 closing_price,macd hist opening_price,macd signal opening_price,macd opening_price,macd hist highest_price,macd signal highest_price,macd highest_price,macd hist lowest_price,macd signal lowest_price,macd lowest_price,macd hist closing_price,macd signal closing_price,macd closing_price
2018-07-17,6729.8,7453.2,6666.0,7322.0,233807,720678,347433,5199615302175,3.5401150186547e+19,0.392,4838633666,0.735,0.139,9.057,31249,420.032,551908.0,19.071,1.24,17154550.0,14162648.5568392,39.0,6360.571428571428,6486.425,6384.483333333333,6578.342857142858,6646.425,6542.633333333332,6281.571428571428,6381.991666666666,6267.266666666666,6505.642857142857,6550.983333333334,6433.349999999999,6404.114285714286,6438.662820512822,6442.484333333334,6718.1964285714275,6661.0602564102555,6621.6376666666665,6342.742857142856,6346.967948717948,6340.9856666666665,6644.571428571428,6567.217948717948,6517.977333333333,6450.132563606007,6446.490173654291,6502.354363520367,6755.571724047992,6678.090849008557,6681.482675877416,6376.360932880856,6355.168330401785,6387.028303744551,6668.188466275065,6581.396159247661,6568.301060593858,66.2061441167535,57.36527979278052,49.38150333328376,81.90321997681211,71.91729035871519,58.07673134909423,69.3422035740141,59.57984855071419,50.54420029274125,79.95497641829117,68.95724133525317,56.427991344289765,6039.489174503057,6088.361201721363,5926.271622197348,5814.667923626237,6035.190854329978,5978.836237246883,5928.900578963587,5978.913060120042,5764.960051584449,5767.101523685748,5940.209535415908,5851.32319649354,6681.6536826398,6884.488798278638,6842.6950444693175,7342.017790659478,7257.659145670023,7106.430429419782,6634.24227817927,6785.0702732132895,6769.573281748884,7244.184190599965,7161.757131250759,7015.376803506459,34.57265694577063,-108.5475898353393,-73.97493288956866,84.8958534680824,-102.4818557436693,-17.586002275586907,42.06224630481151,-88.89410942561003,-46.831863120798516,87.82218286352987,-86.64519313479583,1.1769897287340427
2018-07-18,7321.6,7581.2,7249.3,7383.6,238595,890893,354411,5178671069072,4.3052481872025e+19,0.38,5363687424,0.989,0.228,8.276,35273,415.113,642136.0,19.083,1.443,17156437.5,16010523.0,42.0,6505.485714285715,6551.016666666666,6432.554166666666,6745.7,6725.008333333332,6598.170833333334,6417.671428571429,6447.908333333333,6328.266666666667,6647.714285714285,6614.808333333333,6484.558333333333,6644.3714285714295,6567.151282051282,6517.453666666667,6968.910714285713,6804.871794871795,6704.723000000001,6584.675,6480.4,6419.548333333332,6864.060714285714,6695.3128205128205,6593.997333333334,6667.999422704506,6581.122454630553,6567.894014438738,6961.9787930359935,6817.030718391856,6753.460061807224,6594.595699660642,6492.727048801511,6456.010039444987,6847.041349706298,6704.812134748021,6633.52497574635,79.87963706852214,68.87654555083728,56.38899006904469,83.61418797945485,73.80694655943458,59.68206584081014,82.2007703108855,70.94831726939793,57.778647817165336,80.89589680473223,69.88449518044166,57.07623433767476,5767.093434272072,5940.222747065108,5850.092748833831,5731.0017056428,5924.913732850453,5911.977751955714,5652.62445175592,5820.29970019569,5728.730010387814,5700.398604864558,5849.073451195611,5802.054406808241,7243.877994299359,7161.810586268225,7015.015584499501,7760.3982943572,7525.102933816212,7284.363914710953,7182.718405386938,7075.516966470976,6927.80332294552,7595.029966564012,7380.543215471056,7167.062259858426,87.88928998466982,-86.57526733917184,1.314022645497971,126.59313243127693,-70.83357263585006,55.75955979542687,93.48641286126465,-65.52250621029387,27.963906650970785,121.38277377371507,-56.299499691367075,65.083274082348
2018-07-19,7383.9,7558.4,7288.8,7477.5,224868,596242,334321,5178671069072,4.4299340541795e+19,0.362,4753212727,0.949,0.192,8.421,31708,371.508,540081.0,19.086,1.332,17158862.5,15668190.72,44.0,6647.599999999999,6614.866666666668,6483.754166666667,6912.7,6787.716666666666,6649.304166666666,6589.099999999999,6511.05,6377.729166666667,6822.985714285714,6674.141666666666,6535.429166666666,6863.974999999999,6695.287179487179,6593.561333333333,7172.085714285714,6933.085897435897,6781.541333333333,6802.4571428571435,6609.767948717949,6496.3910000000005,7071.507142857144,6828.034615384615,6673.432666666667,6846.974567028379,6704.626692379698,6633.174493283639,7111.084094776996,6931.087530946955,6817.855256862646,6768.146774745482,6615.199810524356,6522.633236289389,7004.656012279724,6823.687190940633,6701.042977686642,80.83215860962342,69.8125705398695,57.04225746564117,82.00301537141317,72.85434197876452,59.2602892705938,82.77165334643257,71.53965804777845,58.21060701859056,82.36781636534586,71.30960490726606,58.06852448873615,5700.173030330457,5849.02644254097,5800.53490713341,5806.837518236824,5863.728157238547,5873.290692816386,5672.814386387001,5729.169086220067,5674.256813551754,5784.7822361366,5772.599778350248,5753.686496987461,7595.026969669542,7380.706890792366,7166.973426199923,8018.562481763176,7711.705176094785,7425.317640516946,7505.385613612998,7292.930913779934,7081.20151978158,7861.189192434827,7575.683554983085,7317.17183634587,121.4649514898703,-56.20902946670428,65.25592202316602,145.28269131333366,-34.512899807516646,110.76979150581701,123.93552586880125,-34.53862474309355,89.3969011257077,142.56056682732336,-20.659357984536236,121.90120884278713
2018-07-20,7477.6,7683.6,7292.0,7339.4,225375,649260,349367,5178671069072,4.3447243218617e+19,0.333,4561643880,0.761,0.166,9.351,30072,416.373,517442.0,19.125,1.186,17160787.5,14466795.3986963,47.0,6822.857142857143,6674.216666666666,6534.616666666666,7105.528571428571,6862.683333333333,6708.3,6753.028571428571,6560.858333333334,6429.0625,6981.442857142857,6726.191666666667,6587.816666666666,7071.474999999999,6828.015384615384,6673.0689999999995,7364.810714285714,7070.914102564103,6864.284999999998,6978.182142857143,6729.914102564103,6569.532666666667,7200.610714285714,6930.382051282052,6737.750333333333,7004.630925271284,6823.545662782823,6700.728533820948,7254.213071082746,7046.858680032039,6887.114836313634,6899.1100810591115,6719.322916597532,6584.182577386237,7088.342009209793,6903.027623103612,6752.111539471711,82.30228454014487,71.23211091637182,58.02894507600862,83.98055757468474,74.80252807519906,60.84580231787592,82.82372179866823,71.59076353595913,58.2467178510528,72.75021879140516,66.2775943826118,56.078985271653984,5784.375955973976,5772.567585507281,5752.00243503303,5999.955082423059,5814.443949625965,5846.7321075311065,5803.576087313802,5670.063708823529,5650.074184271527,6017.5832179413155,5752.070105264225,5767.072637006888,7861.338329740311,7575.865747826051,7317.230898300301,8211.102060434083,7910.922717040702,7569.867892468894,7702.48105554334,7451.652957843138,7208.050815728473,7945.302496344399,7700.313228069108,7408.560696326444,142.6342942762641,-20.55045589763826,122.08383837862584,157.6856050263571,4.908501449072631,162.59410647542973,137.04263351794668,-0.277966363606879,136.7646671543398,139.73626479804045,14.274708214973877,154.01097301301434
2018-07-21,7339.3,7460.8,7223.5,7408.7,184666,569464,278248,5178671069072,3.9247434581667e+19,0.324,3162353372,0.692,0.127,10.511,25496,341.261,415309.0,19.116,1.005,17161950.0,12556546.625,43.0,6981.400000000001,6726.233333333334,6587.041666666668,7269.428571428572,6918.266666666666,6761.362499999999,6900.314285714286,6609.675,6478.983333333334,7146.285714285715,6787.991666666668,6640.058333333333,7200.585714285715,6930.335897435897,6737.443666666667,7453.628571428571,7162.93205128205,6924.485,7095.8,6831.858974358975,6633.087666666667,7307.425,7035.383333333333,6803.421000000001,7088.298193953463,6902.892483893157,6751.814251115272,7305.859803312059,7110.54196002711,6933.009649408545,6980.207560794333,6796.888621736373,6635.327971195339,7168.431506907345,6980.823373395365,6804.638616313974,72.70057516782869,66.21826949744127,56.046272704837016,68.38080028494217,65.65511944277122,56.74495677452518,77.01110361114186,68.70956121133214,57.14374671215704,74.49379614849296,67.53183085953218,56.85306312876428,6017.489743359265,5752.048411348689,5765.378010992701,6359.207764846632,5820.945387875198,5878.088707391903,6027.599457942855,5646.150614821638,5657.469065519291,6357.028881717768,5745.041784654533,5777.633788002649,7945.310256640736,7700.418255317978,7408.705322340635,8179.649378010511,8015.5879454581345,7644.636292608096,7773.029113485716,7573.199385178363,7300.497601147376,7935.542546853661,7830.941548678802,7502.482878664017,139.7870744961948,14.39631272641044,154.18338722260523,142.93004570938595,40.64101287641912,183.57105858580508,133.70493755910167,33.14826802616854,166.8532055852702,134.93326541053585,48.00802456760784,182.9412899781437
2018-07-22,7409.0,7575.3,7343.7,7412.3,166947,361544,259294,5178671069072,3.9107660269976e+19,0.437,2794502380,0.66,0.102,7.912,25937,314.759,384041.0,19.12,0.646,17164775.0,16874334.75,46.0,7146.285714285715,6787.95,6639.295833333334,7437.385714285714,6992.308333333333,6819.566666666667,7058.2,6697.358333333334,6541.054166666668,7296.2,6880.083333333333,6703.758333333332,7307.4857142857145,7035.376923076922,6803.200333333332,7530.096428571428,7264.014102564102,6989.599999999999,7206.646428571429,6944.785897435897,6702.265,7373.9285714285725,7131.430769230769,6865.200333333333,7168.473645465097,6980.755178678824,6804.389111026051,7373.219852484044,7182.043196946016,6984.392877455862,7071.08067059575,6881.013449161547,6691.997733499712,7229.398630180508,7047.204392873001,6853.251527008857,74.45297946958412,67.47686545852089,56.822094286429014,71.54940149935908,67.85867707562326,58.253764216538414,79.89908021453967,70.94776089045789,58.579901081468414,74.59232404215491,67.60012164156984,56.89424444399316,6356.874241434293,5744.841336756646,5775.763927960304,6857.057369505723,5848.532141769377,5913.809236544132,6334.340502978341,5675.8505116686,5693.117653754066,6824.200314769998,5828.091074700956,5848.456369274923,7935.697187137136,7831.058663243353,7502.827738706364,8017.714059065705,8136.08452489729,7725.324096789202,7782.059497021659,7718.866154998067,7388.990679579269,7768.199685230002,7932.07559196571,7559.060297391741,134.99146559855953,48.144179126050325,183.13564472460985,133.12552396582254,73.92239386787475,207.04791783369728,131.9725773889668,66.14141237341025,198.11398976237706,124.64147729822456,79.16839389216399,203.80987119038855
2018-07-23,7412.4,7809.6,7379.2,7723.0,229314,707695,337411,5178671069072,4.5282282351322e+19,0.356,4991045573,0.875,0.154,8.675,32469,400.337,584758.0,19.124,1.244,17166850.0,16326406.797981,44.0,7296.228571428571,6880.049999999999,6703.012500000001,7588.8714285714295,7108.966666666666,6883.095833333334,7206.071428571428,6787.575,6606.083333333333,7438.071428571428,6991.241666666668,6766.662499999999,7374.0142857142855,7131.446153846155,6865.048666666667,7623.150000000001,7389.751282051282,7068.802666666667,7286.896428571429,7049.684615384615,6769.3166666666675,7480.6285714285705,7261.110256410256,6946.7396666666655,7229.455234098823,7047.162074266697,6853.029982143968,7482.314889363033,7278.59039741586,7050.409447259393,7148.110502946813,6957.6575339059245,6746.973914819736,7352.798972635381,7151.172947815616,6922.831404848149,74.54596820131967,67.54121883651207,56.860852811968535,77.04186222348557,71.88538319544598,61.14754569794124,80.73306633826566,71.60222220260518,59.00329360275933,81.70733879872917,72.95570995059221,60.30614005125588,6824.069243425334,5827.868873323925,5846.401179519728,7357.508788933153,5941.362977243228,5923.9457086932025,6754.412597603054,5732.892276381183,5750.426580371771,7186.855512008077,5889.541025359885,5845.378389256586,7768.387899431807,7932.2311266760735,7559.623820480273,7820.2340682097065,8276.570356090106,7842.245957973465,7657.730259539803,7842.257723618816,7461.740086294895,7689.28734513478,8092.942307973451,7687.946610743413,124.68725392421044,79.31599260710294,204.00324653131338,134.2801220144483,107.49242437148683,241.77254638593513,125.63107544884843,97.54918123562237,223.1802566844708,130.7632567071969,111.85920806896321,242.6224647761601
2018-07-24,7723.1,8479.8,7701.9,8407.0,259199,750648,373162,5178671069072,4.2809240111699e+19,0.38,6085274643,0.923,0.156,9.057,36811,454.029,578233.0,19.107,1.47,17167487.5,15319928.25,49.0,7438.128571428571,6991.216666666667,6765.916666666668,7735.528571428571,7283.166666666667,6965.650000000001,7354.057142857143,6922.0,6668.495833333333,7593.071428571428,7170.941666666667,6850.333333333333,7480.732142857143,7261.146153846153,6946.6556666666675,7845.882142857144,7600.648717948718,7196.539000000001,7410.85357142857,7190.35,6856.982,7722.860714285714,7478.91923076923,7077.966666666666,7352.866425574117,7151.152524379513,6922.635583572451,7731.686167022274,7463.391874736497,7164.760691478642,7286.557877210109,7072.156374843475,6823.368001634158,7616.349229476536,7344.377109690136,7041.564892460297,81.66215678390846,72.88901809837854,60.262230811571214,86.03731991419751,79.78728377486351,67.80810239640212,86.62025668621041,76.78763107543145,62.62693174837007,89.36001683571588,80.64087170058723,66.41314255513629,7186.773530232356,5889.3000883561535,5843.186170319632,7094.7861742112345,5980.969128315218,5828.563119707518,7053.711725386181,5846.836496155119,5725.226134397553,6888.954346470599,5918.00519459166,5733.789190801489,7689.4836126247865,8093.133244977181,7688.647163013704,8376.270968645907,8585.364205018117,8102.736880292483,7654.402560328105,7997.163503844881,7611.7655322691135,8297.188510672257,8423.878138741673,7966.877475865177,130.79750116949583,112.01536789947691,242.81286906897276,169.75522619576725,149.93123092042867,319.6864571161959,134.77517916668643,131.242976027294,266.0181551939804,170.37692645289715,154.4534396821875,324.83036613508466
2018-07-25,8404.9,8484.6,8062.1,8173.7,250031,804711,366994,5178671069072,4.2345384867102e+19,0.437,5459190920,0.889,0.166,8.136,33141,402.597,644234.0,19.105,1.203,17171050.0,18661751.625,54.0,7592.885714285715,7170.725000000001,6849.516666666667,7864.585714285714,7462.400000000001,7050.629166666667,7470.171428571428,7081.8,6742.554166666666,7705.942857142857,7332.900000000001,6925.620833333333,7722.425,7478.6358974358955,7077.774333333333,8033.150000000001,7785.484615384616,7318.055,7587.864285714286,7365.75,6968.470333333332,7868.017857142856,7633.189743589743,7183.836000000001,7615.874819180588,7344.036751398049,7041.216736886655,7919.914625266705,7620.500817084728,7270.347836160351,7480.443407907582,7224.455394098324,6922.4665615034255,7755.686922107402,7471.965246660885,7132.135701063474,89.31197238667654,80.55737215977707,66.33943577360323,86.08288366505491,79.83157286901341,67.84929344164203,90.42876550216023,81.01000590106591,66.11533876946017,76.607062929554,72.92956063248431,62.965295039592654,6890.24435135722,5918.225464071949,5732.0697452327295,7057.770313706234,6140.305043753273,5784.353707588411,6907.607992511342,5947.95419037684,5662.295833397687,6923.387315656975,6106.073092893625,5710.337409629009,8295.52707721421,8423.224535928053,7966.963588100605,8671.401114865193,8784.494956246728,8316.90462574492,8032.734864631514,8215.64580962316,7822.812499935645,8488.498398628739,8559.726907106377,8140.904257037658,170.26032508734687,154.58044917131366,324.84077425866053,182.0309151386232,195.43895970508447,377.46987484370766,155.23199397571767,170.0509745212234,325.28296849694107,169.97778369032733,196.94788560476934,366.92566929509667
2018-07-26,8173.9,8304.3,7861.0,7937.0,231514,621427,336121,5178671069072,4.4638503508457e+19,0.383,4693673811,0.846,0.133,8.727,31121,396.228,510977.0,19.078,1.145,17173000.0,17302326.280585,53.0,7705.742857142858,7332.758333333334,6925.55,7971.142857142857,7628.299999999999,7118.308333333333,7551.914285714286,7220.841666666667,6808.6375,7771.585714285715,7473.083333333333,6980.516666666666,7867.678571428571,7632.970512820512,7183.725,8143.078571428572,7915.007692307692,7418.348666666667,7685.571428571428,7485.626923076923,7057.945999999999,7925.782142857142,7726.128205128205,7264.746333333334,7755.381114385442,7471.708020413735,7131.831397935723,8016.010968950029,7725.700691379385,7353.064009267523,7575.582555930687,7322.385333467812,6997.5492365831515,7801.015191580552,7543.509054866902,7196.524844978396,76.6696224161534,72.93267504023724,62.936591992655295,75.31276361304673,73.25426619998115,64.60898005464186,76.28509784541798,72.93018796145164,62.705559895012655,65.5362514858623,65.94953777348094,59.68490523700401,6924.268434878692,6106.427324569578,5710.577127874879,7157.234333977254,6430.753076771915,5767.684123425617,6953.385638078508,6149.841185937447,5659.053922043098,6999.676604694798,6395.720259795721,5707.833451740224,8487.217279407025,8559.089342097092,8140.5228721251215,8785.05138030846,8825.846923228082,8468.93254324105,8150.442933350064,8291.842147395886,7958.221077956901,8543.494823876632,8550.446406870944,8253.19988159311,169.91837022401864,197.06004172731832,366.97841195133697,166.89461330905505,237.16261303234825,404.0572263414033,145.5323570821722,206.43406379176645,351.96642087393866,143.91591513875215,232.92686438945742,376.8427795282096
2018-07-27,7936.9,8273.8,7808.3,8187.4,229230,741179,354144,5178671069072,4.0493021919151e+19,0.418,4654842578,0.725,0.0955,8.623,34074,389.042,604287.0,19.057,0.984,17175200.0,16568111.75,47.0,7771.357142857143,7472.933333333333,6980.479166666667,8055.457142857143,7784.483333333334,7184.858333333334,7625.671428571429,7351.658333333333,6862.587500000001,7892.728571428571,7625.125,7050.2625,7925.467857142857,7725.915384615383,7264.633,8218.742857142857,8014.315384615385,7510.788,7749.667857142857,7576.005128205128,7137.919000000001,8029.735714285714,7836.0230769230775,7361.2970000000005,7800.760835789082,7543.27601727316,7196.236886100865,8080.4582267125215,7810.023661936402,7426.722888526121,7633.761916948015,7397.141436011227,7062.4092976565,7897.611393685414,7642.569200271993,7275.794857380125,65.56129204627698,65.9465796921134,59.66035118369491,73.49795881940945,72.15716785988414,64.06887739197715,72.803695637231,70.9083452474891,61.83353276149118,70.75274436873265,69.3364244805979,61.87734095012339,7000.4664531285325,6396.075582488066,5708.135405493143,7256.014280736342,6798.480686841642,5771.890085380756,7046.503880997184,6417.869950959923,5653.481843860638,7165.261610259966,6715.4593430137775,5706.136349158885,8542.247832585754,8549.7910841786,8252.822927840192,8854.900004977944,8770.485979825025,8597.826581285912,8204.838976145675,8285.446715706743,8071.693156139363,8620.195532597176,8534.790656986223,8394.388650841114,143.87529268674825,233.02886489900538,376.90415758575364,144.54997613214596,273.30010706538474,417.8500831975307,126.57855511343968,238.07870257012638,364.65725768356606,133.89292401070128,266.40009539213276,400.29301940283403
2018-07-28,8186.8,8234.1,8077.4,8234.1,188093,594438,277322,5178671069072,4.1205567253529e+19,0.363,3461526730,0.728,0.11,9.931,28564,324.582,462708.0,19.068,0.916,17177012.5,14770485.99,54.0,7892.428571428572,7624.933333333333,7050.187500000001,8165.928571428572,7908.224999999999,7245.674999999999,7747.657142857142,7496.099999999999,6930.716666666667,8010.642857142857,7750.474999999999,7118.416666666667,8029.328571428572,7835.741025641025,7361.138666666667,8263.403571428571,8083.48717948718,7594.727333333332,7862.599999999999,7687.657692307693,7235.104,8115.078571428572,7929.711538461538,7456.003999999999,7897.2706268418115,7642.279706923443,7275.481935212797,8118.8686700343915,7875.266175484649,7491.313057444032,7744.671437711011,7501.796599701807,7143.60855384398,7981.73354526406,7733.573938691687,7352.459268789716,70.7709057419151,69.32632972928698,61.84568397159153,70.90338656636686,70.65460606058402,63.34959185554923,78.6171046069319,74.79998380613272,64.46651675462505,71.68526397038353,69.9446581355103,62.276582901896454,7166.072439066178,6715.935818363029,5706.439610311746,7528.384554220716,7120.146488154209,5783.791413378518,7199.848741970904,6705.098807417676,5642.348916803003,7373.220074304281,6962.366271777702,5708.5784730351525,8618.784703790965,8533.930848303637,8393.935389688257,8803.472588636427,8696.30351184579,8707.55858662148,8295.465543743381,8287.101192582324,8219.084416530332,8648.065639981432,8538.583728222296,8528.25486029818,133.83337014739732,266.48720743585477,400.3205775832521,117.94205566958027,302.7856209827798,420.72767665236006,123.06603746263295,268.8452119357846,391.91124939841757,121.14338510693227,296.68594166886584,417.8293267757981
2018-07-29,8231.5,8275.4,8113.3,8215.6,168237,416568,258120,5595791656328,4.7844445144079e+19,0.367,3583323607,0.764,0.101,8.471,32136,312.776,403083.0,18.918,0.733,17178562.5,17783188.6373367,54.0,8009.928571428572,7750.075,7118.25,8265.942857142856,7976.741666666666,7311.583333333333,7857.599999999999,7616.708333333333,6999.349999999999,8125.400000000001,7824.941666666666,7187.962500000001,8114.096428571429,7929.058974358974,7455.643666666665,8290.771428571428,8139.975641025642,7677.105333333334,7954.010714285715,7782.611538461538,7329.710666666667,8166.317857142858,8001.2692307692305,7543.778666666667,7980.827970131359,7732.9289827813745,7351.963380395773,8158.001502525794,7936.825225410087,7554.04001284851,7836.828578283258,7595.874045901529,7221.183869536462,8040.200158948044,7807.731794277581,7421.5105272865385,71.66537256022566,69.90908875735528,62.22761465765901,72.09880415987529,71.33208694944588,63.79087284638763,79.3056004980594,75.2812223190218,64.80451725184997,70.64426240877587,69.3501762434949,62.00814737415923,7373.909409863769,6963.190077769758,5709.125216076787,7848.857023467053,7216.338582952528,5813.033217758668,7372.940543709978,6934.9551890632,5643.564211856012,7709.4003434066935,7044.012064810187,5733.858764804921,8645.947732993374,8536.959922230242,8527.374783923213,8683.028690818659,8737.144750380805,8810.133448907998,8342.259456290021,8298.461477603465,8355.135788143987,8541.399656593307,8605.871268523144,8642.06623519508,120.94665780219998,296.7238718864048,417.6705296886048,94.95723996237268,326.524930973373,421.48217093574567,114.25317805897339,297.40850645052797,411.66168450950136,102.91622881594367,322.4149988728518,425.3312276887955
2018-07-30,8214.7,8262.0,7874.4,8177.1,230790,727266,338738,5949437371610,3.9892487238537e+19,0.347,4872161349,0.867,0.144,10.746,30804,410.598,525741.0,18.909,1.447,17180812.5,13817728.25,53.0,8124.542857142857,7824.5,7187.758333333332,8330.571428571428,8033.474999999999,7379.241666666668,7928.342857142858,7668.8,7058.354166666667,8190.271428571429,7891.066666666667,7252.9375,8165.289285714287,8000.539743589743,7543.359666666668,8289.785714285714,8183.861538461538,7753.138666666667,7958.210714285714,7822.25641025641,7399.714666666667,8179.242857142858,8055.447435897435,7622.909666666666,8039.295977598519,7807.047600815009,7420.982309964112,8184.001126894345,7986.852113808535,7610.676811820629,7846.221433712444,7638.724192685909,7273.441159973546,8074.425119211033,7864.5576720810295,7481.957685103615,70.71647780475014,69.36873600723172,61.984277970412755,70.99471347409812,70.75392309438449,63.53189277221719,63.445551956728785,66.11538120637965,60.789276084833006,68.23831795757384,68.0373447187484,61.433117797367665,7709.919753146724,7044.88893457488,5734.420412182324,8134.96276051097,7298.416362316524,5861.903107525859,7638.0723457300855,7012.239350351656,5678.840229345345,7934.887667720913,7136.896931866173,5767.543181070416,8539.16596113899,8604.11106542512,8641.09625448434,8526.180096631886,8768.533637683475,8896.580225807476,8218.61336855563,8325.360649648344,8437.868103987988,8445.655189421945,8645.23640146716,8738.331818929584,102.75198085194256,322.4118670993905,425.1638479513331,71.74096517602493,344.4601722673792,416.20113744340415,84.78265166087658,318.6041693657471,403.3868210266237,80.70038553781234,342.5900952573049,423.2904807951172
2018-07-31,8176.4,8176.5,7649.8,7729.4,242830,765612,350430,5949437371610,4.3008253193756e+19,0.343,4978443566,0.835,0.149,9.796,28411,400.315,549499.0,18.969,1.374,17182650.0,14996021.25,48.0,8189.3,7890.541666666667,7252.704166666666,8287.242857142857,8084.983333333334,7436.350000000001,7920.9,7698.883333333334,7104.966666666667,8093.471428571429,7912.058333333333,7293.100000000001,8178.2535714285705,8054.678205128204,7622.451000000001,8251.267857142857,8205.865384615385,7816.919333333332,7888.575,7819.333333333333,7447.030333333334,8064.025,8030.57564102564,7661.026666666667,8073.57198319889,7863.871046843469,7481.415725166983,8182.125845170759,8016.0287116841455,7655.942666874979,7797.1160752843325,7640.428163041923,7303.549867175663,7988.168839408276,7843.764184068563,7501.753070295326,68.31081671931801,68.06040892265216,61.412986743491864,63.729846550239394,66.97532489318424,61.85979748717832,52.032199460287,58.77587369552904,57.3060335638835,46.67328166610162,54.86234241440201,55.21951116759137,7935.162871661696,7137.603539689749,5768.0963930115495,8109.499708361381,7405.80338745106,5906.506580997057,7606.146872249878,7082.89724673001,5724.265272849459,7743.797266540727,7191.8438076149805,5810.473599542596,8443.437128338304,8643.479793643584,8737.311940321782,8464.986005924335,8764.163279215607,8966.193419002944,8235.653127750122,8314.869419936658,8485.668060483877,8443.145590602131,8632.272859051685,8775.726400457406,80.57789722957659,342.55634140678467,423.13423863636126,44.83188607775992,355.6681437868192,400.5000298645791,44.62854926739601,329.7613066825961,374.3898559499921,30.85098120758977,350.30284055920237,381.15382176679213
2018-08-01,7728.5,7753.2,7449.2,7606.4,240894,821987,346347,5949437371610,4.4728104161761e+19,0.321,4514836182,0.67,0.139,9.6,28438,424.312,574951.0,18.938,1.123,17184062.5,14364964.4006987,39.0,8092.671428571428,7911.450000000001,7292.833333333333,8182.757142857144,8090.783333333333,7476.733333333334,7833.342857142858,7711.983333333334,7136.420833333333,8012.428571428572,7934.308333333333,7330.25,8063.053571428572,8029.748717948718,7660.514666666668,8117.757142857142,8154.821794871795,7842.267333333332,7770.65,7780.920512820513,7474.5689999999995,7942.257142857142,7983.551282051282,7686.090666666667,7987.303987399167,7843.044731944474,7501.182467153624,8074.89438387807,7975.5935252712,7663.723253524981,7710.13705646325,7611.0084456508575,7315.20187780161,7892.726629556208,7807.246617288783,7510.1248246717005,46.6561399831025,54.86020044202257,55.20410901727266,40.05499454199865,51.981840947011015,54.45560988872222,43.818520456788214,53.03906926387106,54.40089171365263,42.38037467942642,51.8529200770275,53.66346898880428,7743.37118581188,7192.367656546471,5811.019727571054,7824.094406616918,7424.344009597119,5966.864730146673,7404.209939243987,7125.171331448962,5760.186674503356,7535.053382483388,7272.070815729281,5862.843596397616,8441.971671330975,8630.532343453531,8774.646939095612,8541.41987909737,8757.222657069546,8986.601936519994,8262.475775041728,8298.795335217705,8512.654992163309,8489.803760373754,8596.545850937386,8797.656403602385,30.748632276737794,350.2434994759691,380.9921317527069,-4.640940604767081,354.5079086356274,349.86696803086033,1.3130392546605094,330.0895664962613,331.4026057509218,-13.054135876905832,347.039306589976,333.98517071307015
